Date,MSFT,SPY,TLT
2012-12-20,24.236803,130.350143,105.37903600000001
2012-12-21,24.035414000000003,129.166946,106.529274
2012-12-24,23.693928,128.768936,106.337547
2012-12-26,23.518808,128.226196,106.72008500000001
2012-12-27,23.606367000000002,128.054337,107.07813999999999
2012-12-28,23.24737,126.670273,107.68946100000001
2012-12-31,23.387466,128.823196,105.829315
2013-01-02,24.184267000000002,132.125,104.414536
2013-01-03,23.860291,131.826447,102.999718
2013-01-04,23.413732999999997,132.405396,103.401459
2013-01-07,23.369954999999997,132.043549,103.445137
2013-01-08,23.24737,131.663651,104.126343
2013-01-09,23.378708,131.998306,104.030266
2013-01-10,23.168566000000002,133.047699,103.74204300000001
2013-01-11,23.492538,133.03862,104.667755
2013-01-14,23.545074,132.948181,104.37956199999999
2013-01-15,23.825274,133.03862,104.859894
2013-01-16,23.67642,133.020523,105.07824699999999
2013-01-17,23.860291,133.879868,104.030266
2013-01-18,23.860291,134.178406,104.83371700000001
2013-01-22,23.772732,134.9021,105.03459199999999
2013-01-23,24.17551,135.119156,104.87738799999998
2013-01-24,24.193018,135.155365,104.510597
2013-01-25,24.411926,135.91523700000002,103.078316
2013-01-28,24.438194,135.752441,102.70281999999999
2013-01-29,24.525751,136.286118,102.135132
2013-01-30,24.385658,135.752441,101.96048
2013-01-31,24.035414000000003,135.41769399999998,102.45826
2013-02-01,24.455706,136.81076000000002,101.127892
2013-02-04,24.026660999999997,135.272995,102.42325600000001
2013-02-05,24.079199,136.638931,101.513008
2013-02-06,23.939098,136.738419,102.344482
2013-02-07,23.886564,136.55751,102.11692
2013-02-08,24.122974,137.317383,102.510757
2013-02-11,24.394413,137.290253,102.432014
2013-02-12,24.411926,137.516357,102.178177
2013-02-13,24.543264,137.633957,101.346695
2013-02-14,24.552027,137.760605,102.265732
2013-02-15,24.525751,137.597748,101.96815500000001
2013-02-19,24.764129999999998,138.629013,101.46048
2013-02-20,24.605210999999997,136.901245,101.76679200000001
